,JM#,LQ Code,LQ Name,Density (lb/gal),pH,Viscosity (cP),Odor,Appearance,Clarity,Color,Quick Solids (%w/w),Foam Height,Date Tested,Adjustments?,QC Initials,Comments,ProdPush?,SubmittedBy,SubmittedTime,viscSpindle,viscSpeed,released
3503,JM00009074,LQCD-PSTR,LQ Prostyle Detangling Conditioner,7.92,7.66,1210.0,PASS,PASS,PASS,PASS,,,2025-05-07 14:54:28,NO,May Hutt,,,May Hutt,2025-05-07 14:55:00,LV64,60,PASS
3504,JM00009075,LQWA-UTI,LQ WA + Urinary Support,8.5928,3.81,,PASS,PASS,PASS,PASS,,,2025-05-14 13:58:31,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-14 13:59:11,0,0,PASS
3505,JM00009076,LQSH-YF,LQ Shampoo Essentials - Yuzu Fruit,8.5496,6.5,10000.0,PASS,PASS,PASS,PASS,,,2025-05-05 00:00:00,YES,May Hutt,Carbomer adjustment and remix,,May Hutt,2025-05-06 13:11:07,LV63,3,PASS
3506,JM00009077,LQCD-MT-R2,LQ OxyMed Medicated Treatment R2,8.4149,4.73,4210.0,PASS,PASS,PASS,PASS,,,2025-05-05 00:00:00,NO,May Hutt,,,May Hutt,2025-05-06 13:12:29,LV64,60,PASS
3507,JM00009078,LQSH-PYWS,LQ SH Papaya & Coconut Waterless,8.377,8.07,,PASS,PASS,PASS,PASS,,,2025-05-06 13:11:14,NO,May Hutt,,,May Hutt,2025-05-06 13:11:46,,,PASS
3508,JM00009079,LQSH-PR-RT,LQ Spa Pure Shampoo Retail,8.4967,7.74,5400.0,PASS,PASS,PASS,PASS,,,2025-05-12 14:07:55,NO,Javan Quiroz,,,Javan Quiroz,2025-05-12 14:08:15,LV62,2.5,PASS
3509,JM00009080,LQSH-NC-CONC,LQ Neem & Citrus Shampoo Concentrate,8.5698,6.6,,PASS,PASS,PASS,PASS,0.2109,,2025-05-07 13:05:55,NO,May Hutt,,,May Hutt,2025-05-07 13:06:17,,,PASS
3510,JM00009082,LQEC-AL-R2,LQ Ear Cleaner - Alcohol R2,8.2743,3.01,,PASS,PASS,PASS,PASS,,,2025-05-09 14:55:35,NO,Javan Quiroz,,,Javan Quiroz,2025-05-09 14:56:17,0,0,PASS
3511,JM00009086,LQSH-PSST-PM-R2,LQ PL Oatmeal Soothing Shampoo PM R2,8.3741,6.67,6920.0,PASS,PASS,PASS,PASS,,,2025-05-09 07:16:44,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-09 07:17:48,LV63,6,PASS
3512,JM00009087,LQSH-PSDC-PM-R2,LQ Deep Cleansing Shampoo PM R2,8.6001,6.62,14680.0,PASS,PASS,PASS,PASS,,,2025-05-08 21:50:10,YES,May Hutt,REMIXED,,May Hutt,2025-05-08 21:50:37,LV63,3,PASS
3513,JM00009088,LQDS-BASE,LQ Dental Health Solution BASE,8.594,3.34,,PASS,PASS,PASS,PASS,,,2025-06-11 10:26:08,NO,Javan Quiroz,,,Javan Quiroz,2025-06-11 10:26:20,,,PASS
3514,JM00009089,LQPL-HASH-SS-R3,LQ PL Hypo-Allergenic Shampoo SS R3,8.6875,5.73,4.8,PASS,PASS,PASS,PASS,,,2025-05-08 14:25:32,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-08 14:26:44,LV61,10,PASS
3515,JM00009090,LQSH-FTMS,LQ Natural Flea & Tick Max Strength SH,8.1819,5.35,17320.0,PASS,PASS,PASS,PASS,,,2025-05-13 13:48:32,NO,Javan Quiroz,,,Javan Quiroz,2025-05-13 13:48:48,LV63,3,PASS
3516,JM00009091,LQWA-AW,LQ Adv Whitening WA-USA,8.6221,3.46,,PASS,PASS,PASS,PASS,0.1275,,2025-05-08 14:41:09,NO,May Hutt,,,May Hutt,2025-05-08 14:41:40,0,0,PASS
3517,JM00009092,LQWA-PP,LQ WA Adv Whitening(CAN)& Puppy(hybrid),8.5756,3.52,,PASS,PASS,PASS,PASS,,,2025-05-12 06:53:28,NO,Javan Quiroz,,,Javan Quiroz,2025-05-12 06:54:18,0,0,PASS
3518,JM00009093,LQSP-WA,SP Watermelon,8.3982,7.28,,PASS,PASS,PASS,PASS,,,2025-05-12 16:24:56,NO,May Hutt,,,May Hutt,2025-05-12 16:25:23,,0,PASS
3519,JM00009094,LQTR-PYSP,LQ TropiClean Papaya Mist Deod Spray,8.314,7.41,,PASS,PASS,PASS,PASS,,,2025-05-08 20:12:24,NO,May Hutt,,,May Hutt,2025-05-08 20:12:45,,,PASS
3520,JM00009095,LQSH-DCWS,LQ SH Deep Cleansing Waterless,8.376,7.92,,PASS,PASS,PASS,PASS,,,2025-05-12 10:02:20,NO,Javan Quiroz,,,Javan Quiroz,2025-05-12 10:02:31,,,PASS
3521,JM00009097,LQGL-PB,LQ Gel - Peanut Butter Gel For Dogs,8.2916,5.56,79680.0,PASS,PASS,PASS,PASS,,,2025-05-09 07:18:56,YES,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-09 07:19:43,LV64,2.5,PASS
3522,JM00009098,LQSH-HA-RT,LQ Oxymed Hypo-Allergenic SH Retail,8.4917,6.98,5120.0,PASS,PASS,PASS,PASS,,,2025-05-09 13:16:14,NO,Javan Quiroz,,,Javan Quiroz,2025-05-09 13:16:33,LV63,6,PASS
3523,JM00009099,LQSH-AL-RT,LQ Aloe and Coconut Shampoo Retail,8.5874,6.47,8120.0,PASS,PASS,PASS,PASS,,,2025-05-12 06:29:26,YES,Javan Quiroz,,,Javan Quiroz,2025-05-12 06:33:18,LV63,6,PASS
3524,JM00009101,LQWA-BASE,LQ Water Additive BASE,8.6485,3.38,,PASS,PASS,PASS,PASS,0.118,,2025-05-12 21:33:41,NO,May Hutt,,,May Hutt,2025-05-12 21:34:08,0,0,PASS
3525,JM00009102,LQCL-DOG,LQ UO Dog & Puppy,,7.92,,PASS,PASS,PASS,PASS,,,2025-05-15 13:24:31,YES,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-15 13:24:54,,,PASS
3526,JM00009103,LQPL-LSSH-SS-R2,LQ PL Lustrous Coat Shampoo SS R2,8.7031,5.65,19.8,PASS,PASS,PASS,PASS,,,2025-05-13 07:21:46,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-13 07:22:42,LV61,10,PASS
3527,JM00009104,LQPL-BISH-SS-R2,LQ PL Brightening Shampoo SS R2,8.5307,5.64,24.0,PASS,PASS,PASS,PASS,,,2025-05-13 10:17:00,NO,Javan Quiroz,,,Javan Quiroz,2025-05-13 10:17:13,LV61,10,PASS
3528,JM00009105,LQSH-LV-R2,SH Fresh & Soothing Lavish 4 in 1 R2,8.6607,6.92,9840.0,PASS,PASS,PASS,PASS,,,2025-05-14 16:00:58,NO,May Hutt,,,May Hutt,2025-05-14 16:01:31,LV63,6,PASS
3529,JM00009106,LQSH-PY-RT,LQ Papaya and Coconut Shampoo Retail,8.5673,6.75,7200.0,PASS,PASS,PASS,PASS,,,2025-05-13 13:24:05,NO,Javan Quiroz,,,Javan Quiroz,2025-05-13 13:24:22,LV63,6,PASS
3530,JM00009108,LQCD-ST-R2,LQ Conditioner Essentials Shea Butter R2,7.5688,7.58,2805.0,PASS,PASS,PASS,PASS,0.0741,,2025-06-09 11:57:59,YES,Rameses Blount,This product is being passed per deviation QUALSM-834 ,,Rameses Blount,2025-06-09 12:01:24,LV64,40,PASS
3531,JM00009111,LQSH-ST,LQ Shampoo Essentials - Shea Butter,8.4626,6.23,10000.0,PASS,PASS,PASS,PASS,,,2025-07-10 14:13:51,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-07-10 14:14:31,LV63,3,PASS
3532,JM00009114,LQSP-JO,LQ Spray Essentials- Jojoba Oil,8.3917,7.4,,PASS,PASS,PASS,PASS,,,2025-07-17 13:52:50,NO,Javan Quiroz,,,Javan Quiroz,2025-07-17 13:53:07,,,PASS
3533,JM00009115,LQSH-CW-R2,LQ Curly Wavy Shampoo R2,8.6728,6.41,9440.0,PASS,PASS,PASS,PASS,,,2025-06-19 00:00:00,NO,May Hutt,,,May Hutt,2025-06-23 15:27:36,LV63,3,PASS
3534,JM00009116,LQCD-NR,LQ Spa Nourish Conditioner,7.4841,6.31,3795.0,PASS,PASS,PASS,PASS,,,2025-05-14 17:54:34,NO,May Hutt,,,May Hutt,2025-05-14 17:54:59,LV64,40,PASS
3535,JM00009117,LQSH-AW-RT,LQ Awapuhi Cocounut Shampoo Retail,8.3145,7.0,5680.0,PASS,PASS,PASS,PASS,,,2025-05-14 16:03:01,NO,May Hutt,,,May Hutt,2025-05-14 16:03:31,LV63,6,PASS
3536,JM00009118,LQSH-BE-CONC,LQ Berry and Coconut Shampoo Concentrate,8.6536,6.53,12200.0,PASS,PASS,PASS,PASS,,,2025-05-14 16:02:18,NO,May Hutt,,,May Hutt,2025-05-14 16:02:54,LV63,3,PASS
3537,JM00009119,LQSH-GN-RT,LQ Gentle Coconut Puppy Shampoo Retail,8.6038,6.86,7340.0,PASS,PASS,PASS,PASS,,,2025-05-14 07:19:29,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-15 07:20:15,LV63,6,PASS
3538,JM00009120,LQSH-AW-CONC,LQ Awapuhi Cocounut Shampoo Concentrate,8.5807,6.65,11200.0,PASS,PASS,PASS,PASS,,,2025-05-15 14:59:19,YES,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-15 15:03:02,LV63,3,PASS
3539,JM00009121,LQFT-HMSP,LQ FT Home & Pet Spray,8.325,6.89,0.0,PASS,PASS,PASS,PASS,,,2025-05-14 13:59:51,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-14 14:00:18,,,PASS
3540,JM00009122,CL-YL10-MX,Yellow #10 Color Mix,,,,,PASS,PASS,PASS,,,2025-05-14 09:53:17,NO,Javan Quiroz,,,Javan Quiroz,2025-05-14 09:53:29,,,PASS
3541,JM00009123,LQPL-MSCD-SS-R2,LQ PL Moisturizing Conditioner SS R2,8.3863,7.21,6360.0,PASS,PASS,PASS,PASS,,,2025-05-22 13:30:01,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-22 13:30:41,LV62,3,PASS
3542,JM00009124,LQPL-MSCD-SS-R2,LQ PL Moisturizing Conditioner SS R2,8.4605,6.93,6820.0,PASS,PASS,PASS,PASS,,,2025-05-23 15:43:31,NO,May Hutt,,,May Hutt,2025-05-23 15:43:54,LV62,3,PASS
3543,JM00009125,LQPL-MSCD-SS-R2,LQ PL Moisturizing Conditioner SS R2,8.4655,6.9,7060.0,PASS,PASS,PASS,PASS,,,2025-05-23 15:42:50,NO,May Hutt,,,May Hutt,2025-05-23 15:43:19,LV62,3,PASS
3544,JM00009128,LQDS-BASE,LQ Dental Health Solution BASE,8.6222,3.45,,PASS,PASS,PASS,PASS,,,2025-05-15 07:52:30,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-06-10 07:53:28,,,PASS
3545,JM00009129,LQGL-AFCK,LQ Gel Alcohol Free Rotisserie Chicken,8.1296,4.25,60300.0,PASS,PASS,PASS,PASS,,,2025-05-15 14:37:15,NO,Javan Quiroz,,,Javan Quiroz,2025-05-15 14:40:28,,,PASS
3546,JM00009131,LQGL-AFCK,LQ Gel Alcohol Free Rotisserie Chicken,8.0431,4.31,54150.0,PASS,PASS,PASS,PASS,,,2025-05-21 08:08:38,NO,Javan Quiroz,,,Javan Quiroz,2025-05-21 08:08:50,LV64,4,PASS
3547,JM00009133,LQCL-CT,LQ UO Cat & Kitten,,7.92,,PASS,PASS,PASS,PASS,,,2025-05-19 13:39:41,NO,Javan Quiroz,,,Javan Quiroz,2025-05-19 13:39:52,,,PASS
3548,JM00009134,LQCD-LM,LQ Lime and Cocoa Butter Conditioner,7.1772,6.31,1623.0,PASS,PASS,PASS,PASS,,,2025-05-22 13:28:56,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-22 13:29:52,LV64,80,PASS
3549,JM00009136,LQSH-SBLA,ScentBoost Lavender Calming SH,8.5614,7.04,7200.0,PASS,PASS,PASS,PASS,,,2025-05-15 15:10:40,NO,Javan Quiroz,,,Javan Quiroz,2025-05-15 15:10:53,LV63,6,PASS
3550,JM00009137,LQSH-OAIR,SH Fresh & Soothing Oatmeal Itch Relief,8.6508,7.06,7320.0,PASS,PASS,PASS,PASS,,,2025-05-16 18:49:57,NO,May Hutt,,,May Hutt,2025-05-16 18:50:28,LV63,6,PASS
3551,JM00009138,LQSH-LV-R2,SH Fresh & Soothing Lavish 4 in 1 R2,8.6317,6.91,9700.0,PASS,PASS,PASS,PASS,,,2025-05-19 14:21:59,NO,Javan Quiroz,,,Javan Quiroz,2025-05-19 14:22:11,LV63,6,PASS
3552,JM00009139,LQCD-KW,LQ Kiwi and Cocoa Butter Conditioner,7.6847,6.89,1840.0,PASS,PASS,PASS,PASS,,,2025-05-28 07:19:00,NO,Jennifer Navarrete,specs were updated per formulation,,Jennifer Navarrete,2025-05-28 07:20:17,LV64,60,PASS
3553,JM00009140,LQCD-PSSR,LQ Prostyle Shed Reducing Conditioner,8.3415,7.22,2540.0,PASS,PASS,PASS,PASS,,,2025-05-21 09:21:58,YES,Javan Quiroz,,,Javan Quiroz,2025-05-21 09:22:17,LV64,60,PASS
3554,JM00009141,LQCD-PSSR,LQ Prostyle Shed Reducing Conditioner,8.0335,7.11,1880.0,PASS,PASS,PASS,PASS,,,2025-05-21 14:17:56,NO,Jennifer Navarrete,density is reference only,,Jennifer Navarrete,2025-05-21 14:19:16,LV64,60,PASS
3555,JM00009142,LQSH-EMW,Endurascent Mango Kiwi Shed Control SH,8.689,6.89,4780.0,PASS,PASS,PASS,PASS,,,2025-05-16 18:50:34,NO,May Hutt,,,May Hutt,2025-05-16 18:50:57,LV63,6,PASS
3556,JM00009143,LQFT-YDSP,LQ Natural Flea & Tick Yard Spray,8.3958,7.47,,PASS,PASS,PASS,PASS,,,2025-05-16 21:25:04,NO,May Hutt,,,May Hutt,2025-05-16 21:25:25,,,PASS
3557,JM00009144,LQSH-GN-CONC,LQ Gentle Coconut Shampoo Concentrate,8.6176,6.93,10680.0,PASS,PASS,PASS,PASS,,,2025-05-19 22:18:06,NO,May Hutt,,,May Hutt,2025-05-19 22:18:30,LV63,3,PASS
3558,JM00009145,LQWA-BASE,LQ Water Additive BASE,8.596,3.59,,PASS,PASS,PASS,PASS,,,2025-05-19 14:43:46,NO,Javan Quiroz,,,Javan Quiroz,2025-05-19 14:44:02,0,0,PASS
3559,JM00009146,LQSH-FTST,LQ Natural Flea & Tick Plus Soothing SH,8.576,5.07,16480.0,PASS,PASS,PASS,PASS,,,2025-05-23 07:29:10,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-28 07:31:57,LV63,3,PASS
3560,JM00009148,LQSH-LM-RT,LQ Lime and Coconut Shampoo Retail,8.4076,5.8,8680.0,PASS,PASS,PASS,PASS,,,2025-05-21 10:16:12,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-21 10:36:08,LV63,6,PASS
3561,JM00009149,LQSH-PY-RT,LQ Papaya and Coconut Shampoo Retail,8.6202,6.62,8340.0,PASS,PASS,PASS,PASS,,,2025-05-21 16:04:05,NO,May Hutt,,,May Hutt,2025-05-21 16:04:57,LV63,6,PASS
3562,JM00009150,LQSH-NC-RT,LQ Neem and Citrus Shampoo Retail,8.4637,6.81,,PASS,PASS,PASS,PASS,,,2025-05-22 13:12:43,NO,Javan Quiroz,,,Javan Quiroz,2025-05-22 13:13:01,0,0,PASS
3563,JM00009151,LQSH-FTMS,LQ Natural Flea & Tick Max Strength SH,8.2937,5.07,13760.0,PASS,PASS,PASS,PASS,,,2025-05-21 16:05:21,YES,May Hutt,REMIXED,,May Hutt,2025-05-21 16:51:06,LV63,3,PASS
3564,JM00009152,LQSH-AL-RT,LQ Aloe and Coconut Shampoo Retail,8.5006,7.3,9480.0,PASS,PASS,PASS,PASS,,,2025-05-21 14:12:50,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-21 14:14:58,LV63,6,PASS
3565,JM00009153,LQSH-EPI,Endurascent Pineapple Itch Relief SH,8.6555,5.58,6440.0,PASS,PASS,PASS,PASS,,,2025-05-27 20:55:19,YES,May Hutt,remixed,,May Hutt,2025-05-27 20:55:46,LV63,6,PASS
3566,JM00009154,LQWA-AW,LQ Adv Whitening WA-USA,8.6207,3.49,,PASS,PASS,PASS,PASS,0.1241,,2025-05-21 16:51:29,NO,May Hutt,,,May Hutt,2025-05-21 16:52:08,0,0,PASS
3567,JM00009155,LQSH-BE-RT,Tropiclean Berry & Coconut SH Retail,8.5677,6.69,9720.0,PASS,PASS,PASS,PASS,,,2025-05-22 14:08:11,NO,Javan Quiroz,,,Javan Quiroz,2025-05-22 14:08:28,LV63,6,PASS
3568,JM00009156,LQSH-SN,LQ FS Sensitive Skin Hypo-Allergenic SH,8.5809,6.8,5560.0,PASS,PASS,PASS,PASS,,,2025-05-22 13:30:48,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-22 13:31:35,LV63,6,PASS
3569,JM00009157,LQSH-SD-R2,LQ PF - Short Double Shampoo R2,8.6551,6.58,15680.0,PASS,PASS,PASS,PASS,0.1284,,2025-06-03 15:05:03,YES,May Hutt,salt adjustment,,May Hutt,2025-06-03 15:05:47,LV63,3,PASS
3570,JM00009160,LQDS-BASE,LQ Dental Health Solution BASE,8.553,3.33,,PASS,PASS,PASS,PASS,,,2025-06-09 11:54:59,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-06-09 11:55:19,,,PASS
3571,JM00009162,LQFT-HMSP,LQ FT Home & Pet Spray,8.4007,6.94,,PASS,PASS,PASS,PASS,,,2025-06-03 15:07:39,NO,May Hutt,,,May Hutt,2025-06-04 15:08:10,,,PASS
3572,JM00009163,LQFT-HMSP,LQ FT Home & Pet Spray,8.2829,6.75,,PASS,PASS,PASS,PASS,,,2025-06-05 08:59:28,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-06-06 09:00:03,,,PASS
3573,JM00009164,LQFT-HMSP,LQ FT Home & Pet Spray,8.2537,7.0,,PASS,PASS,PASS,PASS,,,2025-06-09 14:32:21,NO,Javan Quiroz,,,Javan Quiroz,2025-06-09 14:32:34,,,PASS
3574,JM00009166,LQEC-AL-R2,LQ Ear Cleaner - Alcohol R2,8.2398,2.98,,PASS,PASS,PASS,PASS,,,2025-06-10 00:00:00,NO,May Hutt,,,May Hutt,2025-06-11 15:09:15,0,0,PASS
3575,JM00009169,LQCL-CT,LQ UO Cat & Kitten,,6.91,,PASS,PASS,PASS,PASS,,,2025-06-09 11:54:29,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-06-09 11:54:52,,,PASS
3576,JM00009170,LQCL-CT,LQ UO Cat & Kitten,,7.48,,PASS,PASS,PASS,PASS,,,2025-06-20 14:30:29,NO,Javan Quiroz,,,Javan Quiroz,2025-06-20 14:30:49,,,PASS
3577,JM00009173,LQCD-NR,LQ Spa Nourish Conditioner,7.4389,6.49,5055.0,PASS,PASS,PASS,PASS,0.0,,2025-05-28 14:52:40,NO,Rameses Blount,Density came in low reference only,,Rameses Blount,2025-05-28 14:58:46,LV64,40,PASS
3578,JM00009174,LQWA-BASE,LQ Water Additive BASE,8.593,3.48,,PASS,PASS,PASS,PASS,0.128,,2025-05-23 15:44:45,NO,May Hutt,,,May Hutt,2025-05-23 15:48:15,0,0,PASS
3579,JM00009175,LQGL-AFPB,LQ Gel Alcohol Free Peanut Butter,8.4664,4.23,48000.0,PASS,PASS,PASS,PASS,,,2025-05-23 21:19:39,NO,May Hutt,,,May Hutt,2025-05-23 21:20:02,LV64,4,PASS
3580,JM00009176,LQWA-HJ,LQ WA + Hip & Joint Support,8.6273,3.48,,PASS,PASS,PASS,PASS,0.1298,,2025-05-28 17:08:43,NO,May Hutt,,,May Hutt,2025-05-28 17:09:14,0,0,PASS
3581,JM00009177,LQSP-FTCT,LQ Natural Flea & Tick Cat SP,8.4782,4.97,,PASS,PASS,PASS,PASS,,,2025-05-27 11:55:08,NO,Javan Quiroz,,,Javan Quiroz,2025-05-27 11:55:20,0,0,PASS
3582,JM00009178,LQSH-PY-RT,LQ Papaya and Coconut Shampoo Retail,8.5744,6.62,8000.0,PASS,PASS,PASS,PASS,,,2025-05-27 13:55:48,NO,Javan Quiroz,,,Javan Quiroz,2025-05-27 13:56:01,LV63,6,PASS
3583,JM00009181,LQTR-LMSP,LQ Tropiclean Lime & Coconut Deod Spray,8.3732,7.51,,PASS,PASS,PASS,PASS,,,2025-05-28 08:36:11,NO,Javan Quiroz,,,Javan Quiroz,2025-05-28 08:36:25,,,PASS
3584,JM00009182,LQSH-FTMS,LQ Natural Flea & Tick Max Strength SH,8.5732,5.19,16080.0,PASS,PASS,PASS,PASS,,,2025-05-29 07:27:40,YES,Jennifer Navarrete,,,Jennifer Navarrete,2025-05-30 07:28:57,LV63,3,PASS
3585,JM00009183,LQSH-FTMS,LQ Natural Flea & Tick Max Strength SH,8.577,5.2,16360.0,PASS,PASS,PASS,PASS,,,2025-05-30 00:00:00,NO,May Hutt,,,May Hutt,2025-06-03 14:50:31,LV63,3,PASS
3586,JM00009184,LQSH-MDAI-RT,LQ Medicated Anti Itch Shampoo Retail,8.5789,3.67,6620.0,PASS,PASS,PASS,PASS,,,2025-05-28 22:34:30,NO,May Hutt,,,May Hutt,2025-05-28 22:34:53,LV63,6,PASS
3587,JM00009185,LQSH-PY-CONC,LQ Papaya Coconut Shampoo Concentrate,8.5467,7.03,14320.0,PASS,PASS,PASS,PASS,,,2025-05-30 06:24:07,YES,Javan Quiroz,,,Javan Quiroz,2025-05-30 06:24:30,LV63,3,PASS
3588,JM00009186,LQSH-WA-CONC,SH Watermelon Concentrate,8.6209,6.61,10840.0,PASS,PASS,PASS,PASS,,,2025-05-29 14:33:12,NO,Javan Quiroz,,,Javan Quiroz,2025-05-29 14:33:28,LV63,3,PASS
3589,JM00009187,LQSH-BE-CONC,LQ Berry and Coconut Shampoo Concentrate,8.4998,6.58,13360.0,PASS,PASS,PASS,PASS,,,2025-05-30 00:00:00,NO,May Hutt,,,May Hutt,2025-06-03 14:54:07,LV63,3,PASS
3590,JM00009188,LQSH-SK,LQ Deodorizing Skunk SH,8.6444,6.42,2116.0,PASS,PASS,PASS,PASS,,,2025-05-29 00:00:00,NO,May Hutt,,,May Hutt,2025-06-03 14:55:16,LV63,30,PASS
3591,JM00009189,LQSH-LM-CONC,LQ Lime & Coconut Shampoo Concentrate,8.4775,5.42,18240.0,PASS,PASS,PASS,PASS,,,2025-06-04 14:29:32,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-06-04 14:30:15,LV63,3,PASS
3592,JM00009190,LQSH-GN-RT,LQ Gentle Coconut Puppy Shampoo Retail,8.3856,6.83,8800.0,PASS,PASS,PASS,PASS,,,2025-05-30 00:00:00,NO,May Hutt,,,May Hutt,2025-06-03 14:53:27,LV63,6,PASS
3593,JM00009191,LQSH-ERBL,Endurascent Raspberry Lime 3in1 SH,8.6373,6.75,8840.0,PASS,PASS,PASS,PASS,,,2025-06-03 00:00:00,NO,Mat Hutt,entering missing historical data,,Alexander Duchild,2025-08-08 12:29:12,LV63,6,PASS
3594,JM00009192,LQCD-PSMS,LQ Prostyle Moisturizing Conditioner,8.1784,6.73,2603.0,PASS,PASS,PASS,PASS,,,2025-06-02 13:32:30,NO,Javan Quiroz,,,Javan Quiroz,2025-06-02 13:33:12,LV64,80,PASS
3595,JM00009193,LQCD-LM,LQ Lime and Cocoa Butter Conditioner,7.1575,5.89,2138.0,PASS,PASS,PASS,PASS,,,2025-06-04 14:31:22,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-06-04 14:31:51,LV64,80,PASS
3596,JM00009194,LQWA-CA,LQ Water Additive Dogs/Cat Canada,8.5993,3.79,,PASS,PASS,PASS,PASS,,,2025-06-03 07:47:35,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-06-03 07:47:57,0,0,PASS
3597,JM00009195,LQCL-DOG,LQ UO Dog & Puppy,,7.64,,PASS,PASS,PASS,PASS,,,2025-05-30 00:00:00,NO,May Hutt,,,May Hutt,2025-06-03 14:51:03,,,PASS
3598,JM00009196,LQWA-PP,LQ WA Adv Whitening(CAN)& Puppy(hybrid),8.6193,3.46,,PASS,PASS,PASS,PASS,0.1245,,2025-06-03 14:51:26,NO,May Hutt,,,May Hutt,2025-06-03 14:52:01,0,0,PASS
3599,JM00009197,LQWA-DG,LQ WA +Digestive Support,8.5404,3.92,,PASS,PASS,PASS,PASS,0.1208,,2025-06-02 00:00:00,NO,May Hutt,,,May Hutt,2025-06-03 14:56:10,0,0,PASS
3600,JM00009198,LQSH-HAWS,LQ SH Hypo-Allergenic Waterless,8.3813,7.55,,PASS,PASS,PASS,PASS,,,2025-06-03 14:49:00,NO,May Hutt,,,May Hutt,2025-06-03 14:49:29,,,PASS
3601,JM00009199,LQSH-GN-CONC,LQ Gentle Coconut Shampoo Concentrate,8.6339,6.68,14440.0,PASS,PASS,PASS,PASS,,,2025-06-02 00:00:00,NO,May Hutt,,,May Hutt,2025-06-03 15:04:07,LV63,3,PASS
3602,JM00009200,CM-ALEX,CM Aloe Extract,,4.85,,,,,,,,2025-05-30 00:00:00,NO,May Hutt,,,May Hutt,2025-06-03 14:52:40,,,PASS
3603,JM00009201,LQSP-SBSSU,ScentBoost Sweet Summer Deodorizing SP,8.3545,7.43,,PASS,PASS,PASS,PASS,,,2025-06-03 11:55:11,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-06-03 11:55:41,0,0,PASS
3604,JM00009202,LQTR-TRSP,LQ TropiCleanTangle Remover,8.3416,7.35,,PASS,PASS,PASS,PASS,,,2025-06-02 13:16:07,NO,Javan Quiroz,,,Javan Quiroz,2025-06-02 13:16:20,,,PASS
3605,JM00009203,LQWA-BASE,LQ Water Additive BASE,8.6396,3.35,,PASS,PASS,PASS,PASS,0.1241,,2025-06-03 15:08:18,NO,May Hutt,,,May Hutt,2025-06-04 15:08:53,0,0,PASS
3606,JM00009205,LQSH-LV-R2,SH Fresh & Soothing Lavish 4 in 1 R2,8.6182,7.01,10460.0,PASS,PASS,PASS,PASS,,,2025-06-05 07:47:30,NO,Simeon Boda,,,May Hutt,2025-06-09 15:10:25,LV63,6,PASS
3607,JM00009206,LQSH-PY-RT,LQ Papaya and Coconut Shampoo Retail,8.5652,6.67,9040.0,PASS,PASS,PASS,PASS,,,2025-06-03 15:28:47,NO,May Hutt,,,May Hutt,2025-06-03 15:29:16,LV63,6,PASS
3608,JM00009207,LQGL-GN,LQ Gel - Puppy & Cat Gentle Formula,8.3189,5.89,64080.0,PASS,PASS,PASS,PASS,,,2025-06-02 00:00:00,NO,May Hutt,,,May Hutt,2025-06-03 15:04:47,LV64,2.5,PASS
3609,JM00009208,LQDS-BASE-CONC,LQ Dental Health Solution Base CONC,8.6128,2.82,,PASS,PASS,PASS,PASS,,,2025-06-04 14:32:03,NO,Jennifer Navarrete,,,Jennifer Navarrete,2025-06-04 14:32:25,,,PASS
3610,JM00009209,LQWA-SC,LQ WA Support Skin Health,8.5975,3.54,,PASS,PASS,PASS,PASS,0.12,,2025-06-06 00:00:00,NO,May Hutt,,,May Hutt,2025-06-09 15:16:48,0,0,PASS
3611,JM00009210,LQEC-AF-R2,LQ Ear Cleaner - Alcohol Free R2,8.3547,2.43,,PASS,PASS,PASS,PASS,,,2025-06-10 09:03:05,YES,Jennifer Navarrete,,,Jennifer Navarrete,2025-06-10 09:03:44,,,PASS
